Sample ID,Sample Type,Replicate Number,Repeat Number,Cup Number,Manual Dilution Factor,Auto Dilution Factor,Weight (Units),Weight,Units,Detection Date,Detection Time,User Name,Run File Name,Description,Channel Number,Analyte Name,Peak Concentration,Determined Conc.,Concentration Units,Peak Area,Peak Height,Calibration equation,Retention Time,Inject to Peak Start,Conc x ADF,Conc x MDF,Conc x ADF x MDF
CCV,Check Standard,1,11,S4,1,1,,,,6/16/2016,2:21:09 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.968,0.9856118,mg N/L,6.75,0.271,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,112,70.1,0.968,0.968,0.968
Z17 TOP,Unknown,1,1,101,1,1,,,,6/16/2016,2:27:09 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,14.5,,mg N/L,58.7,2.2,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,90.7,68.5,14.5,14.5,14.5
Z17 TOP,Unknown,1,1,101,1,1,,,,6/16/2016,2:27:09 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.907,,mg N/L,6.33,0.236,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,112,60.6,0.907,0.907,0.907
V12 TOP,Unknown,1,1,102,1,1,,,,6/16/2016,2:28:20 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,3.1,,mg N/L,16.6,0.719,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,94,70.5,3.1,3.1,3.1
V12 TOP,Unknown,1,1,102,1,1,,,,6/16/2016,2:28:20 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.142,,mg N/L,1.08,0.0379,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,111,66.8,0.142,0.142,0.142
AC17 TOP,Unknown,1,1,103,1,1,,,,6/16/2016,2:29:31 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,2.9,,mg N/L,15.7,0.665,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,94,69.3,2.9,2.9,2.9
AC17 TOP,Unknown,1,1,103,1,1,,,,6/16/2016,2:29:31 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.344,,mg N/L,2.48,0.0942,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,72.2,0.344,0.344,0.344
AB20 TOP,Unknown,1,1,104,1,1,,,,6/16/2016,2:30:41 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.162,,mg N/L,0.972,0.0427,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,95.3,70.5,0.162,0.162,0.162
AB20 TOP,Unknown,1,1,104,1,1,,,,6/16/2016,2:30:41 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.124,,mg N/L,0.954,0.0382,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,111,83.3,0.124,0.124,0.124
V19 TOP,Unknown,1,1,105,1,1,,,,6/16/2016,2:31:52 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.32,,mg N/L,1.92,0.0807,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,92.8,68,0.32,0.32,0.32
V19 TOP,Unknown,1,1,105,1,1,,,,6/16/2016,2:31:52 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.25,,mg N/L,1.83,0.0704,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,78.8,0.25,0.25,0.25
V19 BOT,Unknown,1,1,106,1,1,,,,6/16/2016,2:33:05 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.451,,mg N/L,2.69,0.115,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,93.2,67.6,0.451,0.451,0.451
V19 BOT,Unknown,1,1,106,1,1,,,,6/16/2016,2:33:05 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.219,,mg N/L,1.61,0.0616,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,111,61,0.219,0.219,0.219
M7 TOP,Unknown,1,1,107,1,1,,,,6/16/2016,2:34:18 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.237,,mg N/L,1.42,0.0618,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,94,68.9,0.237,0.237,0.237
M7 TOP,Unknown,1,1,107,1,1,,,,6/16/2016,2:34:18 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.102,,mg N/L,0.803,0.0313,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,84.5,0.102,0.102,0.102
M7 BOT,Unknown,1,1,108,1,1,,,,6/16/2016,2:35:30 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.0841,,mg N/L,0.5,0.0218,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,94.4,68.5,0.0841,0.0841,0.0841
M7 BOT,Unknown,1,1,108,1,1,,,,6/16/2016,2:35:30 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.131,,mg N/L,0.999,0.0372,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,111,66,0.131,0.131,0.131
K6 TOP,Unknown,1,1,109,1,1,,,,6/16/2016,2:36:42 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.575,,mg N/L,3.42,0.144,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,93.2,68,0.575,0.575,0.575
K6 TOP,Unknown,1,1,109,1,1,,,,6/16/2016,2:36:42 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.0684,,mg N/L,0.569,0.0203,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,112,63.1,0.0684,0.0684,0.0684
K6 BOT,Unknown,1,1,110,1,1,,,,6/16/2016,2:37:54 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.686,,mg N/L,4.06,0.173,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,94,69.3,0.686,0.686,0.686
K6 BOT,Unknown,1,1,110,1,1,,,,6/16/2016,2:37:54 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.0563,,mg N/L,0.485,0.0137,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,65.6,0.0563,0.0563,0.0563
Blank,Check Standard,1,12,S8,1,1,,,,6/16/2016,2:39:07 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,-0.00405,-1.05E-02,mg N/L,-0.0398,-0.00123,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,75.5,16.9,-0.00405,-0.00405,-0.00405
Blank,Check Standard,1,12,S8,1,1,,,,6/16/2016,2:39:07 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.00374,-0.014192,mg N/L,0.121,0.00371,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,112,83.7,0.00374,0.00374,0.00374
CCV,Check Standard,1,12,S4,1,1,,,,6/16/2016,2:40:17 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.558,0.5870108,mg N/L,3.32,0.138,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,92.4,68,0.558,0.558,0.558
CCV,Check Standard,1,12,S4,1,1,,,,6/16/2016,2:40:17 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.975,0.9920717,mg N/L,6.79,0.271,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,112,67.2,0.975,0.975,0.975
X13 TOP,Unknown,1,1,111,1,1,,,,6/16/2016,2:46:10 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,3.3,,mg N/L,17.6,0.748,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,94.4,69.7,3.3,3.3,3.3
X13 TOP,Unknown,1,1,111,1,1,,,,6/16/2016,2:46:10 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.11,,mg N/L,0.86,0.0282,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,111,63.5,0.11,0.11,0.11
X13 BOT,Unknown,1,1,112,1,1,,,,6/16/2016,2:47:23 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.828,,mg N/L,4.87,0.205,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,93.6,68,0.828,0.828,0.828
X13 BOT,Unknown,1,1,112,1,1,,,,6/16/2016,2:47:23 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.248,,mg N/L,1.81,0.0689,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,111,58.6,0.248,0.248,0.248
AG20 TOP,Unknown,1,1,113,1,1,,,,6/16/2016,2:48:34 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.262,,mg N/L,1.57,0.0652,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,91.1,67.2,0.262,0.262,0.262
AG20 TOP,Unknown,1,1,113,1,1,,,,6/16/2016,2:48:34 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.317,,mg N/L,2.28,0.09,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,67.6,0.317,0.317,0.317
AG20 BOT,Unknown,1,1,114,1,1,,,,6/16/2016,2:49:46 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.999,,mg N/L,5.83,0.241,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,91.5,67.2,0.999,0.999,0.999
AG20 BOT,Unknown,1,1,114,1,1,,,,6/16/2016,2:49:46 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.111,,mg N/L,0.863,0.0299,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,112,66,0.111,0.111,0.111
AE20 TOP,Unknown,1,1,115,1,1,,,,6/16/2016,2:50:57 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,5.09,,mg N/L,25.6,1.04,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,92,66.4,5.09,5.09,5.09
AE20 TOP,Unknown,1,1,115,1,1,,,,6/16/2016,2:50:57 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.327,,mg N/L,2.36,0.0869,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,112,64.7,0.327,0.327,0.327
AE20 BOT,Unknown,1,1,116,1,1,,,,6/16/2016,2:52:08 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,9.18,,mg N/L,41.5,1.65,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,92.4,67.6,9.18,9.18,9.18
AE20 BOT,Unknown,1,1,116,1,1,,,,6/16/2016,2:52:08 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.261,,mg N/L,1.9,0.0643,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,111,60.2,0.261,0.261,0.261
AE18 TOP,Unknown,1,1,117,1,1,,,,6/16/2016,2:53:20 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,2.11,,mg N/L,11.7,0.492,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,93.2,68.5,2.11,2.11,2.11
AE18 TOP,Unknown,1,1,117,1,1,,,,6/16/2016,2:53:20 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.0749,,mg N/L,0.615,0.0201,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,111,58.6,0.0749,0.0749,0.0749
AE18 BOT,Unknown,1,1,118,1,1,,,,6/16/2016,2:54:31 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.166,,mg N/L,0.999,0.0426,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,94.4,68,0.166,0.166,0.166
AE18 BOT,Unknown,1,1,118,1,1,,,,6/16/2016,2:54:31 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.0511,,mg N/L,0.449,0.0159,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,114,73.4,0.0511,0.0511,0.0511
F18 TOP,Unknown,1,1,119,1,1,,,,6/16/2016,2:55:41 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,15.3,,mg N/L,61.3,1.39,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,72.2,63.9,15.3,15.3,15.3
F18 TOP,Unknown,1,1,119,1,1,,,,6/16/2016,2:55:41 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,2.35,,mg N/L,16,0.609,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,61,2.35,2.35,2.35
F18 BOT,Unknown,1,1,120,1,1,,,,6/16/2016,2:56:53 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,15.3,,mg N/L,61.3,2.25,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,90.3,66.8,15.3,15.3,15.3
F18 BOT,Unknown,1,1,120,1,1,,,,6/16/2016,2:56:53 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.326,,mg N/L,2.35,0.081,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,116,66.8,0.326,0.326,0.326
Blank,Check Standard,1,13,S8,1,1,,,,6/16/2016,2:58:05 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,-0.143,-0.1643232,mg N/L,-0.902,-0.0161,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,55.7,14.8,-0.143,-0.143,-0.143
Blank,Check Standard,1,13,S8,1,1,,,,6/16/2016,2:58:05 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.00661,-1.12E-02,mg N/L,0.141,0.00494,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,66.4,0.00661,0.00661,0.00661
CCV,Check Standard,1,13,S4,1,1,,,,6/16/2016,2:59:15 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.56,0.5886016,mg N/L,3.33,0.139,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,92.4,66.8,0.56,0.56,0.56
CCV,Check Standard,1,13,S4,1,1,,,,6/16/2016,2:59:15 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.979,0.9965476,mg N/L,6.82,0.271,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,112,54,0.979,0.979,0.979
AC21 TOP,Unknown,1,1,121,1,1,,,,6/16/2016,3:05:09 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,9.98,,mg N/L,44.2,1.82,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,94,70.9,9.98,9.98,9.98
AC21 TOP,Unknown,1,1,121,1,1,,,,6/16/2016,3:05:09 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.64,,mg N/L,4.5,0.167,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,65.2,0.64,0.64,0.64
AC21 BOT,Unknown,1,1,122,1,1,,,,6/16/2016,3:06:21 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,15.5,,mg N/L,61.8,2.27,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,85.4,68,15.5,15.5,15.5
AC21 BOT,Unknown,1,1,122,1,1,,,,6/16/2016,3:06:21 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,1.83,,mg N/L,12.6,0.482,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,58.1,1.83,1.83,1.83
J7 TOP,Unknown,1,1,123,1,1,,,,6/16/2016,3:07:34 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.45,,mg N/L,2.69,0.114,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,93.2,69.3,0.45,0.45,0.45
J7 TOP,Unknown,1,1,123,1,1,,,,6/16/2016,3:07:34 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.127,,mg N/L,0.973,0.0363,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,84.9,0.127,0.127,0.127
J7 BOT,Unknown,1,1,124,1,1,,,,6/16/2016,3:08:46 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.0914,,mg N/L,0.545,0.0226,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,93.2,68,0.0914,0.0914,0.0914
J7 BOT,Unknown,1,1,124,1,1,,,,6/16/2016,3:08:46 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.158,,mg N/L,1.19,0.102,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,60.6,54.4,0.158,0.158,0.158
BLK11,Unknown,1,1,125,1,1,,,,6/16/2016,3:09:58 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.013,,mg N/L,0.0653,0.00282,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,93.6,67.6,0.013,0.013,0.013
BLK11,Unknown,1,1,125,1,1,,,,6/16/2016,3:09:58 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.0352,,mg N/L,0.339,0.011,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,115,62.7,0.0352,0.0352,0.0352
L7 TOP,Unknown,1,1,126,1,1,,,,6/16/2016,3:11:11 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.309,,mg N/L,1.86,0.0772,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,92,67.6,0.309,0.309,0.309
L7 TOP,Unknown,1,1,126,1,1,,,,6/16/2016,3:11:11 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.108,,mg N/L,0.846,0.0328,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,80,0.108,0.108,0.108
L7 BOT,Unknown,1,1,127,1,1,,,,6/16/2016,3:12:23 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.121,,mg N/L,0.722,0.0299,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,94.4,68.9,0.121,0.121,0.121
L7 BOT,Unknown,1,1,127,1,1,,,,6/16/2016,3:12:23 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.0739,,mg N/L,0.607,0.0243,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,111,80.8,0.0739,0.0739,0.0739
P8 TOP,Unknown,1,1,128,1,1,,,,6/16/2016,3:13:35 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.329,,mg N/L,1.98,0.0855,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,94,70.9,0.329,0.329,0.329
P8 TOP,Unknown,1,1,128,1,1,,,,6/16/2016,3:13:35 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.237,,mg N/L,1.73,0.0687,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,77.1,0.237,0.237,0.237
P8 BOT,Unknown,1,1,129,1,1,,,,6/16/2016,3:14:47 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.905,,mg N/L,5.31,0.218,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,92,66.4,0.905,0.905,0.905
P8 BOT,Unknown,1,1,129,1,1,,,,6/16/2016,3:14:47 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.0978,,mg N/L,0.773,0.0285,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,70.9,0.0978,0.0978,0.0978
W19 TOP,Unknown,1,1,130,1,1,,,,6/16/2016,3:15:58 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.475,,mg N/L,2.84,0.118,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,93.2,67.6,0.475,0.475,0.475
W19 TOP,Unknown,1,1,130,1,1,,,,6/16/2016,3:15:58 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.146,,mg N/L,1.11,0.042,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,61,0.146,0.146,0.146
Blank,Check Standard,1,14,S8,1,1,,,,6/16/2016,3:17:11 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,-0.00552,-1.22E-02,mg N/L,-0.0488,-0.00171,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,34.2,15.7,-0.00552,-0.00552,-0.00552
Blank,Check Standard,1,14,S8,1,1,,,,6/16/2016,3:17:11 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.00276,-1.52E-02,mg N/L,0.115,0.00361,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,118,90.3,0.00276,0.00276,0.00276
CCV,Check Standard,1,14,S4,1,1,,,,6/16/2016,3:18:22 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.531,0.5590147,mg N/L,3.16,0.133,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,93.6,68,0.531,0.531,0.531
CCV,Check Standard,1,14,S4,1,1,,,,6/16/2016,3:18:22 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.984,1.002035,mg N/L,6.86,0.272,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,58.6,0.984,0.984,0.984
W19 BOT,Unknown,1,1,1,1,1,,,,6/16/2016,3:24:09 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,3.07,,mg N/L,16.5,0.681,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,92.8,67.2,3.07,3.07,3.07
W19 BOT,Unknown,1,1,1,1,1,,,,6/16/2016,3:24:09 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.175,,mg N/L,1.31,0.0464,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,114,54.8,0.175,0.175,0.175
BLK12,Unknown,1,1,1,1,1,,,,6/16/2016,3:25:20 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,2.97,,mg N/L,16,0.657,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,92,66.4,2.97,2.97,2.97
BLK12,Unknown,1,1,1,1,1,,,,6/16/2016,3:25:20 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.201,,mg N/L,1.49,0.0525,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,112,64.7,0.201,0.201,0.201
S14 BOT,Unknown,1,1,1,10,1,,,,6/16/2016,3:26:32 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,0.00778,,mg N/L,0.033,0.00194,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,61,14.8,0.00778,0.0778,0.0778
S14 BOT,Unknown,1,1,1,10,1,,,,6/16/2016,3:26:32 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.126,,mg N/L,0.971,0.112,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,110,62.3,0.126,1.26,1.26
AC20 TOP,Unknown,1,1,134,10,1,,,,6/16/2016,3:27:43 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,2.55,,mg N/L,14,0.578,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,92.8,67.2,2.55,25.5,25.5
AC20 TOP,Unknown,1,1,134,10,1,,,,6/16/2016,3:27:43 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.117,,mg N/L,0.904,0.0322,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,111,66.8,0.117,1.17,1.17
W15 BOT,Unknown,1,2,135,10,1,,,,6/16/2016,3:28:54 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,2.35,,mg N/L,13,0.552,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,93.2,68.9,2.35,23.5,23.5
W15 BOT,Unknown,1,2,135,10,1,,,,6/16/2016,3:28:54 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.0529,,mg N/L,0.462,0.0145,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,111,66,0.0529,0.529,0.529
U16 TOP,Unknown,1,2,136,10,1,,,,6/16/2016,3:30:07 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,2.74,,mg N/L,14.9,0.614,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,92.8,66.8,2.74,27.4,27.4
U16 TOP,Unknown,1,2,136,10,1,,,,6/16/2016,3:30:07 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.0688,,mg N/L,0.572,0.0164,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,111,59,0.0688,0.688,0.688
T18 TOP,Unknown,1,2,137,10,1,,,,6/16/2016,3:31:20 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,1.13,,mg N/L,6.54,0.273,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,93.6,68,1.13,11.3,11.3
T18 TOP,Unknown,1,2,137,10,1,,,,6/16/2016,3:31:20 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.0461,,mg N/L,0.415,0.0128,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,113,54.8,0.0461,0.461,0.461
AA20 TOP,Unknown,1,2,138,10,1,,,,6/16/2016,3:32:32 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,1.78,,mg N/L,10.1,0.417,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,92.4,66.8,1.78,17.8,17.8
AA20 TOP,Unknown,1,2,138,10,1,,,,6/16/2016,3:32:32 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,2,Ammonia,0.0523,,mg N/L,0.458,0.0136,Conc = 1.79e-4 * Area^2 + 0.144 * Area - 0.0138,112,53.6,0.0523,0.523,0.523
AA20 BOT,Unknown,1,2,139,10,1,,,,6/16/2016,3:33:45 PM,instrument,OM_6-16-2016_10-50-00AM.OMN,,1,NItrate/Nitrite,4.75,,mg N/L,24.1,1.01,Conc = 1.42e-3 * Area^2 + 0.163 * Area + 2.41e-3,93.2,68.5,4.75,47.5,47.5
